time,vehicles,speed,traffic
16:28:03,4,SLOW,LOW
16:28:03,4,SLOW,LOW
16:28:03,4,SLOW,LOW
16:28:03,4,SLOW,LOW
16:28:03,4,SLOW,LOW
16:28:03,4,SLOW,LOW
16:28:03,4,SLOW,LOW
16:28:03,4,SLOW,LOW
16:28:04,4,SLOW,LOW
16:28:04,4,SLOW,LOW
16:28:04,4,SLOW,LOW
16:28:04,4,SLOW,LOW
16:28:04,4,SLOW,LOW
16:28:04,4,SLOW,LOW
16:28:04,4,SLOW,LOW
16:28:04,4,SLOW,LOW
16:28:04,4,SLOW,LOW
16:28:05,4,SLOW,LOW
16:28:05,4,SLOW,LOW
16:28:05,4,SLOW,LOW
16:28:05,4,SLOW,LOW
16:28:05,4,SLOW,LOW
16:28:05,4,SLOW,LOW
16:28:05,4,SLOW,LOW
16:28:05,4,SLOW,LOW
16:28:05,4,SLOW,LOW
16:28:06,4,SLOW,LOW
16:28:06,4,SLOW,LOW
16:28:06,4,SLOW,LOW
16:28:06,4,SLOW,LOW
16:28:06,4,SLOW,LOW
16:28:06,4,SLOW,LOW
16:28:06,5,SLOW,MEDIUM
16:28:06,5,SLOW,MEDIUM
16:28:06,5,SLOW,MEDIUM
16:28:07,5,SLOW,MEDIUM
16:28:07,4,SLOW,LOW
16:28:07,4,SLOW,LOW
16:28:07,4,SLOW,LOW
16:28:07,4,SLOW,LOW
16:28:07,4,SLOW,LOW
16:28:07,5,SLOW,MEDIUM
16:28:07,4,SLOW,LOW
16:28:07,4,SLOW,LOW
16:28:08,4,SLOW,LOW
16:28:08,4,SLOW,LOW
16:28:08,4,SLOW,LOW
16:28:08,4,SLOW,LOW
16:28:08,4,SLOW,LOW
16:28:08,4,SLOW,LOW
16:28:08,4,SLOW,LOW
16:28:08,4,SLOW,LOW
16:28:08,4,SLOW,LOW
16:28:09,3,SLOW,LOW
16:28:09,3,SLOW,LOW
16:28:09,4,SLOW,LOW
16:28:09,3,SLOW,LOW
16:28:09,4,SLOW,LOW
16:28:09,4,SLOW,LOW
16:28:09,4,SLOW,LOW
16:28:09,4,SLOW,LOW
16:28:09,3,SLOW,LOW
16:28:10,4,SLOW,LOW
16:28:10,3,SLOW,LOW
16:28:10,3,SLOW,LOW
16:28:10,4,SLOW,LOW
16:28:10,4,SLOW,LOW
16:28:10,4,SLOW,LOW
16:28:10,4,SLOW,LOW
16:28:10,5,SLOW,MEDIUM
16:28:10,5,SLOW,MEDIUM
16:28:11,4,SLOW,LOW
16:28:11,4,SLOW,LOW
16:28:11,4,SLOW,LOW
16:28:11,4,SLOW,LOW
16:28:11,4,SLOW,LOW
16:28:11,4,SLOW,LOW
16:28:11,5,SLOW,MEDIUM
16:28:11,4,SLOW,LOW
16:28:11,4,SLOW,LOW
16:28:12,4,SLOW,LOW
16:28:12,4,SLOW,LOW
16:28:12,4,SLOW,LOW
16:28:12,4,SLOW,LOW
16:28:12,4,SLOW,LOW
16:28:12,4,SLOW,LOW
16:28:12,4,SLOW,LOW
16:28:12,4,SLOW,LOW
16:28:12,4,SLOW,LOW
16:28:13,4,SLOW,LOW
16:28:13,4,SLOW,LOW
16:28:13,4,SLOW,LOW
16:28:13,4,SLOW,LOW
16:28:13,5,SLOW,MEDIUM
16:28:13,5,SLOW,MEDIUM
16:28:13,5,MEDIUM,MEDIUM
16:28:13,5,MEDIUM,MEDIUM
16:28:13,4,SLOW,LOW
16:28:14,6,SLOW,MEDIUM
16:28:14,5,SLOW,MEDIUM
16:28:14,5,SLOW,MEDIUM
16:28:14,4,SLOW,LOW
16:28:14,4,SLOW,LOW
16:28:14,5,SLOW,MEDIUM
16:28:14,5,SLOW,MEDIUM
16:28:14,5,SLOW,MEDIUM
16:28:14,5,SLOW,MEDIUM
16:28:15,5,SLOW,MEDIUM
16:28:15,5,SLOW,MEDIUM
16:28:15,5,SLOW,MEDIUM
16:28:15,5,SLOW,MEDIUM
16:28:15,6,SLOW,MEDIUM
16:28:15,6,SLOW,MEDIUM
16:28:15,5,SLOW,MEDIUM
16:28:15,5,SLOW,MEDIUM
16:28:16,5,SLOW,MEDIUM
16:28:16,5,SLOW,MEDIUM
16:28:16,5,SLOW,MEDIUM
16:28:16,5,SLOW,MEDIUM
16:28:16,5,SLOW,MEDIUM
16:28:16,5,SLOW,MEDIUM
16:28:16,5,SLOW,MEDIUM
16:28:16,5,SLOW,MEDIUM
16:28:16,5,SLOW,MEDIUM
16:28:17,5,SLOW,MEDIUM
16:28:17,5,SLOW,MEDIUM
16:28:17,5,SLOW,MEDIUM
16:28:17,5,SLOW,MEDIUM
16:28:17,5,SLOW,MEDIUM
16:28:17,5,SLOW,MEDIUM
16:28:17,5,SLOW,MEDIUM
16:28:17,5,SLOW,MEDIUM
16:28:17,5,SLOW,MEDIUM
16:28:18,5,SLOW,MEDIUM
16:28:18,5,SLOW,MEDIUM
16:28:18,5,SLOW,MEDIUM
16:28:18,5,SLOW,MEDIUM
16:28:18,5,SLOW,MEDIUM
16:28:18,5,SLOW,MEDIUM
16:28:18,5,SLOW,MEDIUM
16:28:18,5,SLOW,MEDIUM
16:28:18,5,SLOW,MEDIUM
16:28:19,5,SLOW,MEDIUM
16:28:19,5,SLOW,MEDIUM
16:28:19,5,SLOW,MEDIUM
16:28:19,5,SLOW,MEDIUM
16:28:19,5,SLOW,MEDIUM
16:28:19,5,SLOW,MEDIUM
16:28:19,5,SLOW,MEDIUM
16:28:19,5,SLOW,MEDIUM
16:28:19,5,SLOW,MEDIUM
16:28:20,5,SLOW,MEDIUM
16:28:20,5,SLOW,MEDIUM
16:28:20,5,SLOW,MEDIUM
16:28:20,5,SLOW,MEDIUM
16:28:20,6,SLOW,MEDIUM
16:28:20,6,SLOW,MEDIUM
16:28:20,6,SLOW,MEDIUM
16:28:20,6,SLOW,MEDIUM
16:28:20,6,SLOW,MEDIUM
16:28:21,6,SLOW,MEDIUM
16:28:21,6,SLOW,MEDIUM
16:28:21,6,SLOW,MEDIUM
16:28:21,6,SLOW,MEDIUM
16:28:21,6,SLOW,MEDIUM
16:28:21,6,SLOW,MEDIUM
16:28:21,6,SLOW,MEDIUM
16:28:21,6,SLOW,MEDIUM
16:28:21,6,SLOW,MEDIUM
16:28:22,6,SLOW,MEDIUM
16:28:22,6,SLOW,MEDIUM
16:28:22,6,SLOW,MEDIUM
16:28:22,6,SLOW,MEDIUM
16:28:22,6,SLOW,MEDIUM
16:28:22,6,SLOW,MEDIUM
16:28:22,6,SLOW,MEDIUM
16:28:22,6,SLOW,MEDIUM
16:28:23,6,SLOW,MEDIUM
16:28:23,6,SLOW,MEDIUM
16:28:23,6,SLOW,MEDIUM
16:28:23,6,SLOW,MEDIUM
16:28:23,6,SLOW,MEDIUM
16:28:23,6,SLOW,MEDIUM
16:28:23,6,SLOW,MEDIUM
16:28:23,6,SLOW,MEDIUM
16:28:23,6,SLOW,MEDIUM
16:28:24,6,SLOW,MEDIUM
16:28:24,6,SLOW,MEDIUM
16:28:24,6,SLOW,MEDIUM
16:28:24,6,SLOW,MEDIUM
16:28:24,6,SLOW,MEDIUM
16:28:24,7,SLOW,MEDIUM
16:28:24,5,SLOW,MEDIUM
16:28:24,5,SLOW,MEDIUM
16:28:24,5,SLOW,MEDIUM
16:28:25,6,SLOW,MEDIUM
16:28:25,7,SLOW,MEDIUM
16:28:25,7,FAST,MEDIUM
16:28:25,7,FAST,MEDIUM
16:28:25,7,SLOW,MEDIUM
16:28:25,7,SLOW,MEDIUM
16:28:25,7,SLOW,MEDIUM
16:28:25,5,SLOW,MEDIUM
16:28:25,5,SLOW,MEDIUM
16:28:25,6,SLOW,MEDIUM
16:28:26,7,SLOW,MEDIUM
16:28:26,7,SLOW,MEDIUM
16:28:26,6,SLOW,MEDIUM
16:28:26,6,SLOW,MEDIUM
16:28:26,7,SLOW,MEDIUM
16:28:26,7,SLOW,MEDIUM
16:28:26,5,SLOW,MEDIUM
16:28:26,7,SLOW,MEDIUM
16:28:26,7,SLOW,MEDIUM
16:28:27,8,SLOW,MEDIUM
16:28:27,7,SLOW,MEDIUM
16:28:27,8,SLOW,MEDIUM
16:28:27,8,SLOW,MEDIUM
16:28:27,8,SLOW,MEDIUM
16:28:27,8,FAST,MEDIUM
16:28:27,7,SLOW,MEDIUM
16:28:27,6,SLOW,MEDIUM
16:28:28,7,SLOW,MEDIUM
16:28:28,7,SLOW,MEDIUM
16:28:28,6,SLOW,MEDIUM
16:28:28,6,SLOW,MEDIUM
16:28:28,6,SLOW,MEDIUM
16:28:28,6,SLOW,MEDIUM
16:28:28,6,SLOW,MEDIUM
16:28:28,6,SLOW,MEDIUM
16:28:28,6,SLOW,MEDIUM
16:28:29,6,SLOW,MEDIUM
16:28:29,6,SLOW,MEDIUM
16:28:29,5,SLOW,MEDIUM
16:28:29,5,SLOW,MEDIUM
16:28:29,5,SLOW,MEDIUM
16:28:29,4,SLOW,LOW
16:28:29,6,SLOW,MEDIUM
16:28:29,5,SLOW,MEDIUM
16:28:29,3,SLOW,LOW
16:28:30,4,SLOW,LOW
16:28:30,4,SLOW,LOW
16:28:30,4,SLOW,LOW
16:28:30,5,SLOW,MEDIUM
16:28:30,5,SLOW,MEDIUM
16:28:30,5,SLOW,MEDIUM
16:28:30,5,SLOW,MEDIUM
16:28:30,5,SLOW,MEDIUM
16:28:30,5,SLOW,MEDIUM
16:28:31,5,SLOW,MEDIUM
16:28:31,5,SLOW,MEDIUM
16:28:31,4,SLOW,LOW
16:28:31,4,SLOW,LOW
16:28:31,4,SLOW,LOW
16:28:31,4,SLOW,LOW
16:28:31,4,SLOW,LOW
16:28:31,6,SLOW,MEDIUM
16:28:31,6,SLOW,MEDIUM
16:28:32,6,SLOW,MEDIUM
16:28:32,6,SLOW,MEDIUM
16:28:32,6,SLOW,MEDIUM
16:28:32,6,SLOW,MEDIUM
16:28:32,6,SLOW,MEDIUM
16:28:32,6,SLOW,MEDIUM
16:28:32,6,SLOW,MEDIUM
16:28:32,6,SLOW,MEDIUM
16:28:32,7,SLOW,MEDIUM
16:28:33,6,SLOW,MEDIUM
16:28:33,6,SLOW,MEDIUM
16:28:33,6,SLOW,MEDIUM
16:28:33,6,SLOW,MEDIUM
16:28:33,7,SLOW,MEDIUM
16:28:33,6,SLOW,MEDIUM
16:28:33,5,SLOW,MEDIUM
16:28:33,5,SLOW,MEDIUM
16:28:33,5,SLOW,MEDIUM
16:28:34,5,SLOW,MEDIUM
16:28:34,5,SLOW,MEDIUM
16:28:34,5,SLOW,MEDIUM
16:28:34,5,SLOW,MEDIUM
16:28:34,5,SLOW,MEDIUM
16:28:34,5,SLOW,MEDIUM
16:28:34,5,SLOW,MEDIUM
16:28:34,5,SLOW,MEDIUM
16:28:34,5,SLOW,MEDIUM
16:28:35,6,SLOW,MEDIUM
16:28:35,5,SLOW,MEDIUM
16:28:35,5,SLOW,MEDIUM
16:28:35,5,SLOW,MEDIUM
16:28:35,5,MEDIUM,MEDIUM
16:28:35,5,MEDIUM,MEDIUM
16:28:35,5,MEDIUM,MEDIUM
16:28:35,5,MEDIUM,MEDIUM
16:28:35,5,MEDIUM,MEDIUM
16:28:36,4,SLOW,LOW
16:28:36,5,SLOW,MEDIUM
16:28:36,5,MEDIUM,MEDIUM
16:28:36,5,MEDIUM,MEDIUM
16:28:36,5,MEDIUM,MEDIUM
16:28:36,6,SLOW,MEDIUM
16:28:36,6,MEDIUM,MEDIUM
16:28:36,5,SLOW,MEDIUM
16:28:36,5,MEDIUM,MEDIUM
16:28:37,5,MEDIUM,MEDIUM
16:28:37,5,FAST,MEDIUM
16:28:37,6,SLOW,MEDIUM
16:28:37,5,SLOW,MEDIUM
16:28:37,5,FAST,MEDIUM
16:28:37,6,SLOW,MEDIUM
16:28:37,6,FAST,MEDIUM
16:28:37,7,SLOW,MEDIUM
16:28:38,7,FAST,MEDIUM
16:28:38,5,SLOW,MEDIUM
16:28:38,7,SLOW,MEDIUM
16:28:38,7,FAST,MEDIUM
16:28:38,8,SLOW,MEDIUM
16:28:38,8,MEDIUM,MEDIUM
16:28:38,8,MEDIUM,MEDIUM
16:28:38,8,MEDIUM,MEDIUM
16:28:38,8,MEDIUM,MEDIUM
16:28:39,8,MEDIUM,MEDIUM
16:28:39,8,MEDIUM,MEDIUM
16:28:39,7,SLOW,MEDIUM
16:28:39,8,SLOW,MEDIUM
16:28:39,7,SLOW,MEDIUM
16:28:39,6,SLOW,MEDIUM
16:28:39,4,SLOW,LOW
16:28:39,7,SLOW,MEDIUM
16:28:40,6,SLOW,MEDIUM
16:28:40,5,SLOW,MEDIUM
16:28:40,3,SLOW,LOW
16:28:40,4,SLOW,LOW
16:28:40,6,SLOW,MEDIUM
16:28:40,6,SLOW,MEDIUM
16:28:40,6,SLOW,MEDIUM
16:28:40,5,SLOW,MEDIUM
16:28:40,5,SLOW,MEDIUM
16:28:41,3,SLOW,LOW
16:28:41,4,SLOW,LOW
16:28:41,4,SLOW,LOW
16:28:41,4,SLOW,LOW
16:28:41,4,SLOW,LOW
16:28:41,4,SLOW,LOW
16:28:41,6,SLOW,MEDIUM
16:28:41,4,SLOW,LOW
16:28:41,5,SLOW,MEDIUM
16:28:42,5,FAST,MEDIUM
16:28:42,5,SLOW,MEDIUM
16:28:42,4,SLOW,LOW
16:28:42,5,SLOW,MEDIUM
16:28:42,6,SLOW,MEDIUM
16:28:42,5,SLOW,MEDIUM
16:28:42,5,SLOW,MEDIUM
16:28:42,5,SLOW,MEDIUM
16:28:42,5,SLOW,MEDIUM
16:28:43,4,SLOW,LOW
16:28:43,5,SLOW,MEDIUM
16:28:43,5,SLOW,MEDIUM
16:28:43,5,SLOW,MEDIUM
16:28:43,4,SLOW,LOW
16:28:43,4,FAST,LOW
16:28:43,3,SLOW,LOW
16:28:43,3,SLOW,LOW
16:28:43,4,SLOW,LOW
16:28:44,3,SLOW,LOW
16:28:44,4,SLOW,LOW
16:28:44,4,FAST,LOW
16:28:44,3,SLOW,LOW
16:28:44,4,SLOW,LOW
16:28:44,3,SLOW,LOW
16:28:44,4,SLOW,LOW
16:28:44,4,SLOW,LOW
16:28:45,3,SLOW,LOW
16:28:45,4,SLOW,LOW
16:28:45,3,SLOW,LOW
16:28:45,3,SLOW,LOW
16:28:45,2,SLOW,LOW
16:28:45,3,SLOW,LOW
16:28:45,3,SLOW,LOW
16:28:45,3,SLOW,LOW
16:28:46,2,SLOW,LOW
16:28:46,3,SLOW,LOW
16:28:46,2,SLOW,LOW
16:28:46,2,SLOW,LOW
16:28:46,2,SLOW,LOW
16:28:46,2,SLOW,LOW
16:28:46,2,SLOW,LOW
16:28:46,3,SLOW,LOW
16:28:46,3,SLOW,LOW
16:28:47,2,SLOW,LOW
16:28:47,2,SLOW,LOW
16:28:47,2,SLOW,LOW
16:28:47,2,SLOW,LOW
16:28:47,3,SLOW,LOW
16:28:47,3,SLOW,LOW
16:28:47,2,SLOW,LOW
16:28:47,2,SLOW,LOW
16:28:47,2,SLOW,LOW
16:28:48,2,SLOW,LOW
16:28:48,2,SLOW,LOW
16:28:48,3,SLOW,LOW
16:28:48,2,SLOW,LOW
16:28:48,3,SLOW,LOW
16:28:48,3,SLOW,LOW
16:28:48,2,SLOW,LOW
16:28:48,2,SLOW,LOW
16:28:49,2,SLOW,LOW
16:28:49,2,SLOW,LOW
16:28:49,2,SLOW,LOW
16:28:49,2,SLOW,LOW
16:28:49,2,SLOW,LOW
16:28:49,2,SLOW,LOW
16:28:49,4,SLOW,LOW
16:28:49,2,SLOW,LOW
16:28:49,2,SLOW,LOW
16:28:50,2,SLOW,LOW
16:28:50,3,SLOW,LOW
16:28:50,2,SLOW,LOW
16:28:50,2,SLOW,LOW
16:28:50,2,SLOW,LOW
16:28:50,2,SLOW,LOW
16:28:50,3,SLOW,LOW
16:28:50,2,SLOW,LOW
16:28:51,2,SLOW,LOW
16:28:51,2,SLOW,LOW
16:28:51,2,SLOW,LOW
16:28:51,2,SLOW,LOW
16:28:51,2,SLOW,LOW
16:28:51,2,SLOW,LOW
16:28:51,2,SLOW,LOW
16:28:51,2,SLOW,LOW
16:28:51,2,SLOW,LOW
16:28:52,2,SLOW,LOW
16:28:52,2,SLOW,LOW
16:28:52,2,SLOW,LOW
16:28:52,3,SLOW,LOW
16:28:52,3,SLOW,LOW
16:28:52,2,SLOW,LOW
16:28:52,2,SLOW,LOW
16:28:52,2,SLOW,LOW
16:28:53,2,SLOW,LOW
16:28:53,3,SLOW,LOW
16:28:53,3,SLOW,LOW
16:28:53,3,SLOW,LOW
16:28:53,3,SLOW,LOW
16:28:53,2,SLOW,LOW
16:28:53,3,SLOW,LOW
16:28:53,3,SLOW,LOW
16:28:53,3,SLOW,LOW
16:28:54,3,SLOW,LOW
16:28:54,3,SLOW,LOW
16:28:54,3,SLOW,LOW
16:28:54,3,SLOW,LOW
16:28:54,3,SLOW,LOW
16:28:54,3,SLOW,LOW
16:28:54,3,SLOW,LOW
16:28:54,3,SLOW,LOW
16:28:54,3,SLOW,LOW
16:28:55,3,SLOW,LOW
16:28:55,3,SLOW,LOW
16:28:55,3,SLOW,LOW
16:28:55,3,SLOW,LOW
16:28:55,3,SLOW,LOW
16:28:55,3,SLOW,LOW
16:28:55,2,SLOW,LOW
16:28:55,3,SLOW,LOW
16:28:55,2,SLOW,LOW
16:28:56,3,SLOW,LOW
16:28:56,3,SLOW,LOW
16:28:56,3,SLOW,LOW
16:28:56,2,SLOW,LOW
16:28:56,2,SLOW,LOW
16:28:56,3,SLOW,LOW
16:28:56,2,SLOW,LOW
16:28:56,2,SLOW,LOW
16:28:56,2,SLOW,LOW
16:28:57,2,SLOW,LOW
16:28:57,2,SLOW,LOW
16:28:57,3,SLOW,LOW
16:28:57,3,FAST,LOW
16:28:57,3,SLOW,LOW
16:28:57,4,SLOW,LOW
16:28:57,6,SLOW,MEDIUM
16:28:57,6,MEDIUM,MEDIUM
16:28:58,5,SLOW,MEDIUM
16:28:58,7,SLOW,MEDIUM
16:28:58,6,SLOW,MEDIUM
16:28:58,6,MEDIUM,MEDIUM
16:28:58,6,MEDIUM,MEDIUM
16:28:58,6,FAST,MEDIUM
16:28:58,4,SLOW,LOW
16:28:58,5,SLOW,MEDIUM
16:28:59,7,SLOW,MEDIUM
16:28:59,6,SLOW,MEDIUM
16:28:59,7,SLOW,MEDIUM
16:28:59,7,FAST,MEDIUM
16:28:59,7,FAST,MEDIUM
16:28:59,8,SLOW,MEDIUM
16:28:59,8,FAST,MEDIUM
16:28:59,6,SLOW,MEDIUM
16:29:00,6,FAST,MEDIUM
16:29:00,6,MEDIUM,MEDIUM
16:29:00,6,MEDIUM,MEDIUM
16:29:00,6,MEDIUM,MEDIUM
16:29:00,6,MEDIUM,MEDIUM
16:29:00,4,SLOW,LOW
16:29:00,5,SLOW,MEDIUM
16:29:00,4,SLOW,LOW
16:29:00,5,SLOW,MEDIUM
16:29:01,5,FAST,MEDIUM
16:29:01,6,SLOW,MEDIUM
16:29:01,4,SLOW,LOW
16:29:01,5,SLOW,MEDIUM
16:29:01,6,SLOW,MEDIUM
16:29:01,6,FAST,MEDIUM
16:29:01,5,SLOW,MEDIUM
16:29:01,8,SLOW,MEDIUM
16:29:02,7,SLOW,MEDIUM
16:29:02,7,MEDIUM,MEDIUM
16:29:02,5,SLOW,MEDIUM
16:29:02,6,SLOW,MEDIUM
16:29:02,5,SLOW,MEDIUM
16:29:02,4,SLOW,LOW
16:29:02,4,FAST,LOW
16:29:02,6,SLOW,MEDIUM
16:29:02,5,SLOW,MEDIUM
16:29:03,4,SLOW,LOW
16:29:03,6,SLOW,MEDIUM
16:29:03,6,FAST,MEDIUM
16:29:03,5,SLOW,MEDIUM
16:29:03,5,SLOW,MEDIUM
16:29:03,7,SLOW,MEDIUM
16:29:03,7,FAST,MEDIUM
16:29:03,7,FAST,MEDIUM
16:29:04,5,SLOW,MEDIUM
16:29:04,6,SLOW,MEDIUM
16:29:04,6,FAST,MEDIUM
16:29:04,6,FAST,MEDIUM
16:29:04,6,MEDIUM,MEDIUM
16:29:04,6,MEDIUM,MEDIUM
16:29:04,4,SLOW,LOW
16:29:04,5,SLOW,MEDIUM
16:29:04,5,MEDIUM,MEDIUM
16:29:05,4,SLOW,LOW
16:29:05,4,SLOW,LOW
16:29:05,4,SLOW,LOW
16:29:05,6,SLOW,MEDIUM
16:29:05,5,SLOW,MEDIUM
16:29:05,6,SLOW,MEDIUM
16:29:05,6,SLOW,MEDIUM
16:29:05,7,SLOW,MEDIUM
16:29:06,6,SLOW,MEDIUM
16:29:06,6,SLOW,MEDIUM
16:29:06,6,SLOW,MEDIUM
16:29:06,7,SLOW,MEDIUM
16:29:06,7,MEDIUM,MEDIUM
16:29:06,5,SLOW,MEDIUM
16:29:06,5,SLOW,MEDIUM
16:29:06,5,SLOW,MEDIUM
16:29:07,5,SLOW,MEDIUM
16:29:07,5,SLOW,MEDIUM
16:29:07,6,SLOW,MEDIUM
16:29:07,5,SLOW,MEDIUM
16:29:07,5,FAST,MEDIUM
16:29:07,4,SLOW,LOW
16:29:07,5,SLOW,MEDIUM
16:29:07,6,SLOW,MEDIUM
16:29:07,4,SLOW,LOW
16:29:08,0,SLOW,LOW
16:29:08,2,SLOW,LOW
16:29:08,1,SLOW,LOW
16:29:08,1,SLOW,LOW
16:29:08,1,SLOW,LOW
16:29:08,2,SLOW,LOW
16:29:08,3,SLOW,LOW
16:29:08,2,SLOW,LOW
16:29:08,2,SLOW,LOW
16:29:09,2,SLOW,LOW
16:29:09,2,SLOW,LOW
16:29:09,2,SLOW,LOW
16:29:09,3,SLOW,LOW
16:29:09,3,SLOW,LOW
16:29:09,3,SLOW,LOW
16:29:09,4,SLOW,LOW
16:29:09,3,SLOW,LOW
16:29:09,4,SLOW,LOW
16:29:10,4,SLOW,LOW
16:29:10,4,FAST,LOW
16:29:10,5,SLOW,MEDIUM
16:29:10,5,MEDIUM,MEDIUM
16:29:10,5,MEDIUM,MEDIUM
16:29:10,5,MEDIUM,MEDIUM
16:29:10,5,MEDIUM,MEDIUM
16:29:10,5,MEDIUM,MEDIUM
16:29:11,4,SLOW,LOW
16:29:11,5,SLOW,MEDIUM
16:29:11,5,MEDIUM,MEDIUM
16:29:11,5,MEDIUM,MEDIUM
16:29:11,5,MEDIUM,MEDIUM
16:29:11,5,MEDIUM,MEDIUM
16:29:11,5,SLOW,MEDIUM
16:29:11,5,MEDIUM,MEDIUM
16:29:12,5,SLOW,MEDIUM
16:29:12,4,SLOW,LOW
16:29:12,5,SLOW,MEDIUM
16:29:12,5,MEDIUM,MEDIUM
16:29:12,5,SLOW,MEDIUM
16:29:12,5,SLOW,MEDIUM
16:29:12,5,SLOW,MEDIUM
16:29:12,5,SLOW,MEDIUM
16:29:12,5,SLOW,MEDIUM
16:29:13,5,SLOW,MEDIUM
16:29:13,5,SLOW,MEDIUM
16:29:13,5,SLOW,MEDIUM
16:29:13,5,SLOW,MEDIUM
16:29:13,5,SLOW,MEDIUM
16:29:13,5,SLOW,MEDIUM
16:29:13,5,SLOW,MEDIUM
16:29:13,5,SLOW,MEDIUM
16:29:13,5,SLOW,MEDIUM
16:29:14,5,SLOW,MEDIUM
16:29:14,5,SLOW,MEDIUM
16:29:14,5,SLOW,MEDIUM
16:29:14,5,SLOW,MEDIUM
16:29:14,5,SLOW,MEDIUM
16:29:14,5,SLOW,MEDIUM
16:29:14,5,SLOW,MEDIUM
16:29:14,6,SLOW,MEDIUM
16:29:14,6,SLOW,MEDIUM
16:29:15,6,SLOW,MEDIUM
16:29:15,6,SLOW,MEDIUM
16:29:15,6,SLOW,MEDIUM
16:29:15,5,SLOW,MEDIUM
16:29:15,5,SLOW,MEDIUM
16:29:15,6,SLOW,MEDIUM
16:29:15,6,SLOW,MEDIUM
16:29:15,5,SLOW,MEDIUM
16:29:15,5,SLOW,MEDIUM
16:29:16,5,SLOW,MEDIUM
16:29:16,6,SLOW,MEDIUM
16:29:16,6,SLOW,MEDIUM
16:29:16,6,SLOW,MEDIUM
16:29:16,5,SLOW,MEDIUM
16:29:16,5,SLOW,MEDIUM
16:29:16,5,SLOW,MEDIUM
16:29:16,5,SLOW,MEDIUM
16:29:17,5,SLOW,MEDIUM
16:29:17,5,SLOW,MEDIUM
16:29:17,5,FAST,MEDIUM
16:29:17,5,SLOW,MEDIUM
16:29:17,5,SLOW,MEDIUM
16:29:17,5,SLOW,MEDIUM
16:29:17,5,SLOW,MEDIUM
16:29:17,5,SLOW,MEDIUM
16:29:17,5,SLOW,MEDIUM
16:29:17,5,SLOW,MEDIUM
16:29:18,5,SLOW,MEDIUM
16:29:18,5,SLOW,MEDIUM
16:29:18,5,SLOW,MEDIUM
16:29:18,5,SLOW,MEDIUM
16:29:18,5,SLOW,MEDIUM
16:29:18,5,SLOW,MEDIUM
16:29:18,5,SLOW,MEDIUM
16:29:18,5,SLOW,MEDIUM
16:29:19,5,SLOW,MEDIUM
16:29:19,5,SLOW,MEDIUM
16:29:19,5,SLOW,MEDIUM
16:29:19,5,SLOW,MEDIUM
16:29:19,5,SLOW,MEDIUM
16:29:19,5,SLOW,MEDIUM
16:29:19,5,SLOW,MEDIUM
16:29:19,7,SLOW,MEDIUM
16:29:19,6,SLOW,MEDIUM
16:29:20,7,SLOW,MEDIUM
16:29:20,6,SLOW,MEDIUM
16:29:20,7,SLOW,MEDIUM
16:29:20,6,SLOW,MEDIUM
16:29:20,5,SLOW,MEDIUM
16:29:20,5,SLOW,MEDIUM
16:29:20,6,SLOW,MEDIUM
16:29:20,6,FAST,MEDIUM
16:29:20,5,SLOW,MEDIUM
16:29:21,4,SLOW,LOW
16:29:21,5,SLOW,MEDIUM
16:29:21,5,SLOW,MEDIUM
16:29:21,5,FAST,MEDIUM
16:29:21,6,SLOW,MEDIUM
16:29:21,5,SLOW,MEDIUM
16:29:21,5,SLOW,MEDIUM
16:29:21,5,SLOW,MEDIUM
16:29:21,5,SLOW,MEDIUM
16:29:22,6,SLOW,MEDIUM
16:29:22,5,SLOW,MEDIUM
16:29:22,6,SLOW,MEDIUM
16:29:22,7,SLOW,MEDIUM
16:29:22,7,FAST,MEDIUM
16:29:22,8,SLOW,MEDIUM
16:29:22,7,SLOW,MEDIUM
16:29:22,6,SLOW,MEDIUM
16:29:23,6,FAST,MEDIUM
16:29:23,7,SLOW,MEDIUM
16:29:23,7,FAST,MEDIUM
16:29:23,5,SLOW,MEDIUM
16:29:23,7,SLOW,MEDIUM
16:29:23,8,SLOW,MEDIUM
16:29:23,7,SLOW,MEDIUM
16:29:23,7,FAST,MEDIUM
16:29:23,6,SLOW,MEDIUM
16:29:24,8,SLOW,MEDIUM
16:29:24,7,SLOW,MEDIUM
16:29:24,8,SLOW,MEDIUM
16:29:24,9,SLOW,MEDIUM
16:29:24,6,SLOW,MEDIUM
16:29:24,6,SLOW,MEDIUM
16:29:24,6,SLOW,MEDIUM
16:29:24,7,SLOW,MEDIUM
16:29:24,6,SLOW,MEDIUM
16:29:25,7,SLOW,MEDIUM
16:29:25,6,SLOW,MEDIUM
16:29:25,6,SLOW,MEDIUM
16:29:25,6,SLOW,MEDIUM
16:29:25,6,SLOW,MEDIUM
16:29:25,7,SLOW,MEDIUM
16:29:25,6,SLOW,MEDIUM
16:29:25,6,SLOW,MEDIUM
16:29:25,6,SLOW,MEDIUM
16:29:26,6,SLOW,MEDIUM
16:29:26,6,MEDIUM,MEDIUM
16:29:26,6,SLOW,MEDIUM
16:29:26,6,SLOW,MEDIUM
16:29:26,5,SLOW,MEDIUM
16:29:26,7,SLOW,MEDIUM
16:29:26,6,SLOW,MEDIUM
16:29:26,6,SLOW,MEDIUM
16:29:26,6,SLOW,MEDIUM
16:29:27,6,SLOW,MEDIUM
16:29:27,6,SLOW,MEDIUM
